document,topic,nm_producao,ds_resumo,gamma
7849,8,a percepcao do mito em aristoteles um estudo sobre o aprendizado proporcionado ao espectadorouvinte da mimesis poetica,independente do mindependente do m independente do mindependente do m independente do m independente do m independente do mindependente do mindependente do m independente do meio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa eio pelo qual o objeto poetico sera mimetizado e da causa material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma material que ele apresente pertencera as especies mimeticas todavia ha uma diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser diferenca especifica que o difere dos demais objetos ao conclui ser o mito assim o mito assim o mito assim o mito assim o mito assim o mito assim pintura danca canto music pintura danca canto music pintura danca canto musicpintura danca canto music pintura danca canto music pintura danca canto music pintura danca canto musicpintura danca canto music pintura danca canto musicpintura danca canto musicpintura danca canto music pintura danca canto musicpintura danca canto music a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encenacoes todas as especies de objeto poetico possuem a encen,0.9973643904626758
1664,8,o principio de substancialidade um estudo sobre o livro z da metafisica de aristoteles,o principio de substancialidade um estudo sobre o livro z da metafisica de aristoteles arlene reisnos tres primeiros capitulos de z da metafisica e possivel reconhecer o projeto estabelecido por aristoteles para todo o conjunto desse livro z estuda a questao o que e a substancia tomando como universo central as substancias sensiveis e o faz a partir de duas grandes visadas do exame dos candidatos a substancia tais como quididade genero universal e sujeito e da analise da substancia como causa estas duas vias de estudo sao efetivadas em dois distintos niveis um logico que consiste numa tentativa ainda geral de distinguir o ser substancial do ser naosubstancial e o outro metafisico que busca determinar o que e substancia sensivel a partir de seus principios constitutivos materia e forma aristoteles diz porque os candidatos acima apresentados parecem ser substancia eles sao substancia de cada coisa esta ultima ideia indica uma nova delimitacao do tema geral de z cada individuo e uma substancia isto aristoteles ja deixou claro em categorias e nao o negou ate este momento de z mas com a expressao substancia de cada coisa acrescentou um novo aspecto a questao cada um destes candidatos a principio de substancialidade deve ser examinado para que se saiba se ele justifica o fato de um determinado individuo ser uma substancia a pergunta o que e substancia ganha uma nova versao qual e o principio de substancialidade e unindo esta questao aos candidatos anteriormente apresentados a pergunta redimensionase podendo ser expressa nos seguintes termos qual destes candidatos quididade genero universal e sujeito e realmente o principio de substancialidade de um serz atinge algumas conclusoes parciais que estruturam um modelo de analise para o conjunto de z uma delas por exemplo referese ao sujeito e possivel concluir que aristoteles o tenha estudado em primeiro lugar nao porque precisasse descartalo como candidato a substancia conforme defenderam alguns de seus interpretes mas ao contrario disso porque quisesse mostrar que substancia e sujeito e nao qualquer sujeito e possivel concluir tambem que entre os dois principios constitutivos da substancia sensivel a forma e primeira por ser separavel e um isto a partir de z o livro z procura de um lado complementar o estudo do sujeito verificando se ele pode coincidir com a forma e com as propriedades separabilidade e determinacao e de outro examinar o segundo grupo de candidatos a substancia averiguando entre os outros tres candidatos citados qual se coaduna com esses mesmos principios por fim os resultados desta investigacao sao examinados sob nova otica a substancia como causa para concluir seguindo a trilha de investigacao acima descrita e possivel mostrar que em z aristoteles defendeu que a forma e principio de substancialidade apresentandose em suas duas faces complementares sujeito e quididade bibliografiaackkrill jl aristotles categories and de interpretatione translated with notes ed oxford aubenque pierrele probleme de letre chez aristote essai sur problematique aristotelicienne ed paris presses universitaires de france bauloye laurence la question de lessence averroes et thomas daquin commentateurs daristote metaphysique z louvain editions peeters bonitz h commentarius in aristotelis metaphysicam bonitz h index aristotelicum berlin bostock david aristote metaphysics books z and h translated with a commentary oxford burnyeat m a map of methaphysics zetabrunschwig jacques dialectique et ontologie chez aristote a propos dun livre recent in etudes aristoteliciennes metaphysique theologieparis vrinbrunschwig jacques la forme predicat de la matiere in aubenque pierre etudes sur la metaphysique daristote actes du vi symposium aristotelicum paris vrin carteron henri aristote physique iiv ed paris belles lettres irwin th aristotelian substances an stoic subjects in revue internationale de philosophie la metaphysique daristotearistotles metaphysics paris presses universitaires de franceseptembre jaeger w aristotelis metaphysica oxfordlewis frank a substance and,0.9946658859738774
640,8,conceito e extensao de individuum na filosofia de santo tomas de aquino,o conceito de individuum na filosofia de santotomas de aquino tem uma relacao intrinseca com o principio de individualizacao das substancias corporais porque todo individuum e individuado a individuacao e o que formalmente constitui o individuo intrinsicamente completo e extrinsicamente distinto de outros individuos a palavra individuo significa aquilo que e uno indiviso neste largo sentido isto significa que e algo singular e unico tudo aquilo que e individuado e in se indistinctum et ab aliis vero distinctum individual e um termo mais extenso do que individuum a alma enquanto forma especifica e uma substancia incompleta e ela e individual embora nao seja um individuum o que isto significa isto significa que alguma coisa individual nao e necessariamente hoc aliquid que e existentemente hic et nunc mas individuum e verdadeiramente hoc aliquid porque individuum enquanto tal significa que toda comunicabilidade generica e especifica esta excluida isto e significa que individuum tem uma real incomunicabilidade e consequentemente sao denominados de individuos pelo fato de que cada uma unidade significa singular e consiste no agregado de propriedades agregado dos quais nunca existe do mesmo modo em outro entao individuum e aquilo que e em si mesmo uma unidade em divisa e e distinta de todas as outras coisas e que refuta qualquer divisao ou uma diferenca formal ou material,0.9853263395708017
11358,8,a desapercebida diferenca entre elemento e causa material na metafisica de aristoteles,a presente dissertacao se volta para a apresentacao da hipotese de que ha uma falta de identificacao entre os termos elemento e causa material na metafisica de aristoteles bem como para o tratamento de uma das questoes mais relevantes a ser respondida esta e como se deve considerar a evidente identificacao entre elemento e causa material na analise que aristoteles faz dos seus predecessores no livro alfa da metafisica visto que a nossa hipotese defende justamente a diferenca conceitual entre os dois termos resolver esta questao e essencial para chegarmos a esta resolucao seguimos a tese de timothy j crowley que afirma dentre outras coisas que fogo terra agua e ar como pensados pelos naturalistas anteriores a aristoteles se identificam ao que o proprio aristoteles considerou como fogo terra agua e ar apenas por meio da homonimia para alem do nome os dois grupos de corpos nao se classificam como sendo da mesma especie aqueles postulados pelos naturalistas se referem aos corpos diretamente observaveis pelos sentidos e portanto compostos quando se referem a fogo querem dizer aquele de um fogao por exemplo enquanto aristoteles se refere a um fogo simples considerado como meio termo entre ser e nao ser sensivel quando em sua analise da teoria de seus predecessores no de generatione et corruptione ii aristoteles afirma que fogo terra agua e ar sao corpos compostos ele esta realizando um procedimento semelhante ao que vemos na metafisica a a partir do qual e possivel erroneamente supor uma identificacao entre os conceitos de elemento e causa material,0.9849491139866974
11317,8,o estatuto da sensibilidade no processo de atualizacao intelectiva a nocao de materia causae,esta dissertacao tem por escopo expor como tomas de aquino qualifica a relacao causal entre o conhecimento sensivel especificamente os fantasmas e a atividade intelectiva ora expressada no conceito de materia causae na summa theologiae questao artigo o aquinate admite o conceito de materia causae em oposicao a nocao de causa total e perfeita do conhecimento intelectivo como um modo de salvaguradar a maxima de que uma coisa corporea nao pode agir sobre uma incorporea dessa forma a relacao entre os fantamas e a atividade intelectiva estabelece um paradoxo quando consideramos a maxima estabelecida pelo aquinate sendo assim para demonstrar filosoficamente que os fantasmas sao a causa do conhecimento intelectivo analisaremos os comentarios de tomas de aquino ao livro v da metafisica de aristoteles de causis e de principiis naturae ad fratrem sylvestrum a fim de compreendermos como o aquinate concebe a nocao de causa e seus axiomas a partir da nocao de agente instrumental tratada em de verit q a ad e ademais da elasticidade que caracteriza a nocao de causa no corpus thomisticum e possivel afirmar que os fantasmas sao a causa do conhecimento sensivel sem que a maxima que limita a acao de uma coisa corporea sobre uma incorporea seja contradita,0.9848255199987153
3693,9,o poder como responsabilidade justica e paz uma analise a partir da trajetoria do pensamento em levinas,resumoo objetivo desta dissertacao e investigar a cerca do poder como responsabilidade justica e paz a partir da trajetoria do pensamento de emmanuel levinas a analise desta tematica se da precisamente a partir das obras totalidade e infinito e outramente que ser para alem da essencia nestas obras levinas apresenta a novidade do seu pensamento que e o de fazer da etica a filosofiaprimeira nessa nova forma de pensar a etica levinas apresenta uma critica radical a tradicao filosofica ocidental e nos moldes modernos ao poder das filosofias da subjetividade e intersubjetividade presas a totalidade ontologica e coloca como fundamento de sua proposta a relacao com o outro numa intersubjetividade onde o outro tem a primazia sobre o eu sendo este posto em questao na sua subjetividade egologica e levado a assumir a responsabilidade assimetrica pelo outro e assim que levinas rompe com o sentido ontologico em que o poder da subjetividade esta expresso como imperio fechado na totalidade que reduz o outro ao mesmo e a convoca pela categoria do rosto do outro num ato espontaneo a assumir a responsabilidade a justica e a paz para com o outro nessa relacao intersubjetiva em que a etica tem a primazia relacao como exterioridade o poder  que na relacao ontologica e assassino do outro  se torna em face da alteridade consideracao do outro assumindo por este a responsabilidade incondicional a estrutura desta pesquisa esta ancorada em quatro momentos na critica ao poder totalitario da filosofiaocidental como uma filosofia da injustica configurada nos pensamentos dos filosofos classicos na critica ao poder da subjetividade e intersubjetividade preso as amarras ontologicas dos pensadores modernos de descartes a heidegger na proposta etica de levinas de um poder como responsabilidade justica e paz expressa no rosto do outro onde o eu passa a considerar o outro enquanto outro e culmina na analise do poder do terceiro que rompe com a relacao dual eutu e abre as portas da responsabilidade e justica do eu para com o outro seu proximo e para com toda a humanidade possibilitando uma relacao social de amor e paz de todos para com todospalavraschave poder responsabilidade justica etica levinas,0.991028654186097
232,9,tica da libertaco uma abordagem filosafica,o serhumanocomo ser ser pluridimensional e ser plurirelacional ou seja o serhumanocomo sernomundo comomundo mateiral e vivente comosoutros semelhantes e comooutro absoluto deus a mundanidade espacialidade e temporalidade consciente como historicidade socialidade e individualidade corporeidade biopsiquicidade e espiritualidade ou pessoalidade e met ahistoricidade a prµxis como o serhumanosendo vindoaser ou seja a prµxis como o modo de sernomundo comomundo comosoutros e comooutro absoluto do serhumanoa prµxis histarica soci ticotearico e tearicoprµtica de sernomundo do serhumanoa prµxis prµticotearica e tearicoprµtica como prµxis desde o mesmo e desde o outro a prµxis prµticotearica e tearicoprµtica como prµxis de sde o mesmo e desde o outro a tica como prµxis a tica da opressco como prµxis de opressco histarica e metahistarica prµticotearica e tearicoprµtica desde o mesmo alienante fetichista desuman a e antiecolagica a tica da libertaco como prµxis de libertaco desalienante antifetichista humana e ecolagica,0.9889160446892719
2551,9,a constituicao da subjetividade e a acao etica no pensamento de emmanuel levinas,o eu e identidade nessa relacao que faz com o mundo e na volta do mundo que e sua casa ele nao tem ponto fixo um lugar definido para a sua volta e um ser peregrino no mundo ser que se lanca no mundo nao espera um retorno aceita o desafio de sair de nao se apropriar mas de relacionarse neste momento e que o eu inicia a sua identificacao com o mundo nao mais num ensimesmamento mas justamente ao contrario ele transcende ao ir ao encontro do outro ao relacionarse com o outro o verdadeiramente outro no segundo capitulo abordamos o tema sobre o tempo em levinas o tempo e diacronico quer dizer nao e uma sucessao nao ha uma sincronia posso ter passado presente e futuro juntos isso ocorre segundo nosso autor atraves do perdao perdao que nao e a maneira de se redimir da falta cometida como se ela nao tivesse ocorrido inocentando o sujeito mas a partir do perdao obtido e possivel ter o passado e fazer um presente diferente isto so e permitido por causa da alteridade e o outro que possibilita essa ligacao e reconstituicao do passado essa novidade ou seja um presente que e capaz de ligar o futuro e recordar o passado o presente e uma constante novidade no terceiro capitulo apresentamos o tema rosto o rosto e manifestacao e novidade sempre porque ele e infinito e o eu nao consegue abarcalo transformalo em conteudo o sujeito deve acolher o convite que o rosto faz de ser etico de dizer tu nao mataras o ser etico levinasiano e a interpelacao para esse aprendizado a partir do desvelamento do outro sempre que nos recusamos a esse desvelamento o respeito ao uno estamos anulando o outro na sua subjetividade no quarto e ultimo capitulo apresentamos a religiosidade em levinas o reino messianico e de perfeita justica entre as pessoas sera resultado dos esforcos humanos o conceito de deus nao e problematico para levinas simplesmente porque nao e um conceito como nao podemos esquematizar o outro menos ainda podemos pensar em colocar deus dentro de um conceito como poriamos conceitualizar o infinito o rosto do outro e um vestigio de deus,0.988249571035844
11309,9,a questao de deus em levinas gestacao de uma novidade semantica da metafisica,o presente trabalho aborda o modo como o filosofo lituano emmanuel levinas trata a metafisica considerando concomitantemente a questao de deus neste autor a pergunta principal que motiva a pesquisa e em que sentido no periodo chamado por alguns de posmetafisico podese ainda refletir metafisicamente no pensamento de levinas consta uma possivel resposta para esta problematica o percurso metodologico deste trabalho dase na abordagem de tres aspectos do pensamento do autor que correspondem aos tres capitulos do texto do trabalho primeiramente analisase a questao da influencia do judaismo em levinas em sua identidade judaica o filosofo referido vive a sorte tragica de seus pares sendo prisioneiro dos nazistas durante a segunda guerra esta experiencia e a consideracao das vitimas do holocausto corroboram para que o autor em questao reflita uma metafisica nao com referencia ao ser em si mas a partir das relacoes de alteridade que para ele constituem um dado irredutivel influenciado por pensadores judeus e abordando filosoficamente passagens do talmud levinas entende o judaismo em sentido racional e etico a relacao com deus para ele nao se da atraves de ritos e doutrinas mas a partir da responsabilidade radical a que o judaismo convoca em seguida abordase o modo como a fenomenologia influencia levinas no que se refere a questao de deus e da metafisica seguindo a esteira de husserl e heidegger o filosofo lituano se distancia destes e da fenomenologia em alguns pontos sobretudo da neutralidade da ontologia do autor de ser e tempo a partir de heidegger procura pensar deus fora da ontoteologia considerando a intriga etica a via adequada a questao do eterno criticando a ontologia do filosofo alemao citado propoe a proximidade com o outro como possibilidade de superar o egoismo em um terceiro momento refletese a questao metafisica em si a considerar concomitantemente a questao de deus o peso do pensamento de franz rosenzweig sobre levinas sobretudo no que se refere a saida da totalidade e descrito a questao do infinito como interpelativo etico que remete a responsabilidade arrancando a subjetividade do repouso no ser e apresentada por fim considerando o itinerario de reflexao ao longo do trabalho apontase para tres caracteristicas do que entendemos constituir uma novidade semantica da metafisica em levinas a saber responsabilidade e alteridade exterioridade e abertura dinamica a outrem como santidade no contexto desta metafisica posontologica deus e pensado outramente que ser sem predicas,0.9882260477127878
5157,9,a etica como responsabilidade pelo rosto em emmanuel levinas,o objetivo desta dissertacao e mostrar a etica como responsabilidade pelo rosto a partir da analise da passagem do ser ao outro na obra do filosofo francolituano emmanuel levinas o ser e identificado como interesse entendido como busca por manterse no ser mesmo excluindo o outro pelo ato extremo do assassinato para afirmarse no ser o eu acaba por negar o outro a manutencao no ser sugere a levinas outro modo que ser a alteridade que escondida no pensamento e nas vivencias de nossa cultura apresentase como fundamento de um convivio etico capaz de reconhecer a exterioridade do rosto do outro o outro e rosto e convoca o eu a responsabilidade a etica passa a ser entendida como impugnacao da espontaneidade do eu pela presenca do rosto na resposta ao outro humano o eu se torna bondade por isso a bondade consiste em colocarse no ser de tal forma que o outro conte primeiro que o eu dessa forma a responsabilidade se apresenta como a concretude da resposta ao apelo do outro em forma de comparecimento tal responsabilidade se agrava chegando a substituicao e uma substituicao compreendida de forma mais radical que se encontra concentrada na formula substituicao do umparaooutro em que o eu vai se destituindo de sua egoidade depondose de si para desinteressadamente estar correspondendo de maos cheias ao apelo do rosto na passagem do ser ao outro pela responsabilidade se estabelece a paz como ruptura com a violencia da fixacao no ser,0.9868738806997941
11473,10,o embate entre o realismo cientifico e o empirismo construtivo de van fraassen em images of science as criticas pos the scientific image,camargo josiel dos santos o embate entre o realismocientifico e o empirismo construtivo de van fraassen em images of science as criticas pos the scientific image p dissertacao mestrado em filosofia  universidade estadual do oeste do parana toledo o presente trabalho visa apresentar o embate entre o empirismo construtivo de van fraassen e o realismocientifico na obra images of science compilado destinado a apresentar as criticas realistas em resposta ao livro the scientific image do autor onde este ultimo apresentara uma inovadora visao em defesa de uma concepcao empirista em filosofia da ciencia dado que o realismocientifico se mantinha em alta em meados dos anos setenta representando a principal concepcao vigente em filosofia da ciencia desde o enfraquecimento do empirismo logico com o surgimento do empirismo construtivo atraves da publicacao de the scientific image os animos empiristas se renovaram com a mesma intensidade as reacoes realistas tomaram conta dos debates desencadeando uma serie de escritos nesse sentido sendo um deles images of science que reuniu uma gama de escritos em defesa do realismocientifico em oposicao as teses centrais de van fraassen no livro em questao como objetivo central pretendese avaliar doravante os principais problemas envolvidos no embate com vistas a compreender melhor o novo debate entre realismo e empirismo que se estabeleceu a partir dos posicionamentos de van fraassen e de igual modo apontar os desenvolvimentos que se sucederam a partir dele envolvendo ambas as concepcoes para tanto o caminho a ser delineado consistira consequentemente em compreender quais sao as disputas centrais a partir das quais ambas as concepcoes nao abrem mao em defesa de seus posicionamentos com isso o intuito e entender os motivos que levaram muitos dos realistas cientificos a se sentirem provocados pelo empirismo de van fraassen em sua obra de uma vez que a maioria dos novos realistas cientificos adotaram posicoes distintas em relacao as suas proprias teses centrais percebese de antemao que algo mudou a partir das criticas de van fraassen e essa mudanca parece representar um abandono de parte dessa concepcao principalmente aquela atrelada aos pressupostos metafisicos imbricados nesse posicionamento para alem do debate em images of science notase que van fraassen tambem procurou fortalecer seu empirismo construtivo em resposta as criticas sofridas principalmente aquelas relacionadas a alguns pontos controversos em sua concepcao como e o caso da defesa de uma distincao entre observaveis e inobservaveis ou mesmo da desqualificacao de que os resultados experimentais da pesquisacientifica apontem para a descoberta de entidades inobservaveis como e o caso das imagens coletadas pelos microscopios esperase a partir dessas pretensoes preliminares fornecer um panorama destas disputas a partir do livro de para por um lado entender algumas das mudancas no campo realista a partir do livro de van fraassen e analogamente mostrar como as criticas realistas de certa forma moldaram os desenvolvimentos de van fraassen de modo a fortalecer seu posicionamento em defesa de uma concepcao empirista em ciencia,0.9926157419306691
5730,10,duhem e kuhn continuismo e descontinuismo na historia da ciencia,pierre duhem e thomas kuhn aparecem como personagens privilegiados nas discussoes historiograficas acerca de como a ciencia se desenvolve e sao classificados respectivamente como continuista e descontinuista este trabalho resulta de uma analise comparativa entre as visoes desses dois filosofos e historiadores da ciencia nosso proposito inicial foi compreender como eles poderiam ter visoes tao dispares acerca do desenvolvimento cientifico ja que ambos sao vistos tambem como participantes do mesmo grupo de filosofos para quem a estreiteza entre a historia e a filosofia da ciencia e admitida de maneira consensual a pesquisa inicialmente orientada pela questao como a ciencia se desenvolve em suas obras nos levou a questionar a propria classificacao da qual partimos na ausencia de elementos corroboradores da difundida oposicao entre as duas visoes historicas exploramos em suas obras dois eventos tidos comumente como revolucionarios na historia da ciencia  os que levam o nome de copernico e newton esse exame possibilitou a descoberta de uma insuspeitada semelhanca entre a visao de duhem e kuhn acerca do desenvolvimento cientifico que neutraliza o antagonismo entre continuismo e descontinuismo em suas obras sustentamos que esse antagonismo resulta de uma abordagem bastante parcial de seus trabalhos em filosofia e historia da ciencia uma abordagem que nao leva em consideracao os contextos diferentes de suas obras o que observamos e que em momentos distintos da historia da ciencia duhem e kuhn acreditaram no rompimento com uma tradicao historica responsavel por uma imagem enganadora do modo da ciencia se desenvolver e que portanto precisava ser ultrapassada o resultado do trabalho reflete sim a tentativa inicial de compreender como se da o desenvolvimento da ciencia em duhem e kuhn mas essa tentativa nos conduziu a necessidade de abandonar as usuais classificacoes conferidas as suas visoes,0.9857591318391851
10523,10,ciencia e valores em defesa de um pluralismo sensivel ao contexto,esta tese versa sobre filosofia da ciencia mais especificamente sobre as relacoes entre ciencia e valores ela tem quatro objetivos i analisar abordagens filosoficas contemporaneas para as relacoes entre valores e atividade cientifica ii avaliar essas abordagens levando em conta uma percepcao social e historica da ciencia iii articular uma critica social a certos aspectos da cienciamoderna e iv defender um ideal que fortaleca a integridade da ciencia e a pluralidade de valores e atoresas apesar de nao focar em um unico autor apresento articulo e defendo duas teses normativas desenvolvidas pelo filosofo da ciencia hugh lacey a primeira envolve a defesa de um ideal de imparcialidade no momento de avaliacao de teorias como itens do conhecimentocientifico estabelecido em outros termos envolve a defesa da atitude de assegurar teorias levando em conta apenas a adequacao empirica e outros valores cognitivos no entanto essa nao e a unica atitude cognitiva que uma cientista toma em relacao a teorias quando se trata de teorias ainda nao estabelecidas a imparcialidade nao e possivel nem desejavel nesses casos valores eticos e sociais possuem um papel ainda que indireto na avaliacao de teorias a segunda tese que defendo baseado em lacey afirma que a atividade cientifica deve ser guiada por um pluralismo de metodologias ou estrategias de pesquisa pluralismo de estrategias possui um sentido mais forte que um simples pluralismo de disciplinas na medida em que diferentes disciplinas podem ser guiadas por uma mesma estrategia neste ponto faco uso da distincao de lacey entre estrategias descontextualizadoras e estrategias sensiveis ao contexto destacando que a cienciamoderna tem privilegiado as primeiras e que precisamos fortalecer pesquisas guiadas por estrategias sensiveis ao contexto a defesa do pluralismo de estrategias e realizada com base nos ideais de abrangencia e de neutralidade inclusiva bem como no fortalecimento do ideal de imparcialidade alem de discutir esses temas na filosofia da ciencia em geral busco aplicalos a filosofia das cienciascognitivas,0.9853104069494187
2643,10,a influencia do empirismo sobre a concepcao durkheimiana de sociologia cientifica,o trabalho a ser apresentado tem como tema o estudo dos pressupostos filosoficos presentes na obra de emile durkheim um dos pais fundadores da sociologia que envidou esforcos no sentido de desenvolver um metodo de pesquisa que conferisse estrita cientificidade ao estudo dos fenomenos sociais o modelo metodologico proposto por durkheim baseiase apesar de sua pretensao a falar em nome da cientificidade enquanto tal nos principiosfundamentais da tradicional filosofia da ciencia empirista percebese no entanto que ele nao seguiu estritamente o modelo de cientificidade proposto por francis bacon e j s mill apesar da forte influencia por eles exercida em sua obra por mais que tente manter distancia da filosofia suas teses estao fortemente impregnadas de pressupostos filosoficos a tentativa de durkheim de criar um metodo baseado na observacao na verificacao e na inducao nao resolve as principais questoes epistemologicas relativas a cientificidade da sociologia que tem em boa parte um substrato filosofico esta se encontra assentada principalmente nas criticas aos dogmas empiristas do observacionalismo e do indutivismo tornando a sociologia muito mais proxima da filosofia do que de uma ciencia neutra e empirica iremos averiguar que por envolver questoes tao complexas no que tange a sua cientificidade as cienciassociais dao origem a interminaveis discussoes a respeito do valor dos resultados que alcancam a obra de durkheim e um excelente campo de exemplificacao dessas dificuldades podemos em aspectos fundamentais situala entre a ciencia e a filosofia,0.9841602981056845
2178,10,breve jornada empirismo moderno,neste estudo pretendo investigar a forma contemporanea na qual se encontra inserida a controversia realismoempirismo de acordo com minha hipotese tal controversia esta fundada em uma concepcao inadequada da filosofia empirista o que resulta em prejuizos nao apenas para propria filosofia empirista mas igualmente para o proprio debate realismoempirismo assim pretendo recuperar por meio de uma orientacao historiografica uma imagem da filosofia empirista no que dizrespeito a filosofia da ciencia que acredito sera extremamente util para a avaliacao do debate para obter esta imagem da filosofia empirista utilizo a caracterizacao de empirismo fornecida pelo filosofo bas van fraassen de posse desta caracterizacao procuro mostrar o empirismo enquanto filosofia da ciencia como uma filosofia que apresentou uma alternativa a um dos problemas centrais do debate realismoempirismo o problema da explicacao cientifica e se isto e correto entao tornase possivel enfrentar a contundente critica realista de que o empirismo nao possui uma teoria adequada da explicacao cientifica mas ao proceder assim nao pretendo sustentar que o empirismo possui uma teoria da explicacao cientifica superior a sua rival realista antes sugiro apenas a existencia de uma tal teoria que seria defendida pelos empiristas mas se minha sugestao for procedente entao os realistas em sua critica ao empirismo deverao levar em conta a proposta explicativista empirista,0.9835093368818318
