document,topic,nm_producao,ds_resumo,gamma
3334,3,adorno e horkheimer a teoria critica como projeto de emancipacao,a dissertacao sob o tema adorno e horkheimer a teoriacritica como projeto de emancipacao retoma os textos de adorno e horkheimer investigando o pensamento desses autores enquanto reflexao acerca da sociedade burguesa a partir dos elementos postos pelo pensamentomoderno alicercado na afirmacao da razao e na promessa de emancipacao do homem das amarras dos mitos e do suprasensivel a reflexao acerca da razao iluminista e do confronto entre a teoria tradicional e a teoriacritica enquanto instancia critica do processo que nasceu na modernidade cujo resultado e a instrumentalizacao da razao sua submissao a tecnica ou seja o processo de dominacao da natureza hostil perpassa o trabalho dos autores como um resgate do projeto originariamente emancipatorio da razao iluminista a investigacao tem como eixo central a analise de obras como teoria tradicional e teoriacritica dialetica do esclarecimento e diversas obras menores que correspondem as tres fases de desenvolvimento do pensamento deles na fase inicial os autores estavam ligados a ideia de uma possivel emancipacao atraves de uma revolucao proletaria na segunda ha uma descrenca na possibilidade de transformacao seus textos sao do periodo do exilio americano a terceira fase e marcada pela critica do mundo administrado em que sobressaem a critica cultural e da educacao e a busca de saidas consideradas por seus criticos como aporias as principais questoes abordadas podem ser sintetizadas na relacao entre a teoria tradicional e a teoriacritica e no seu reconhecimento da transformacao da razao em razaoinstrumental a questao da dialetica do esclarecimento em que se da a sobreposicao da dominacao sobre a emancipacao revelada sobretudo no eclipsamento do sujeito no antissemitismo e na manipulacao da cultura e da informacao pelo poder da industriacultural e por fim as questoes em que sao pontuados os elementos que vinculam a teoriacritica a emancipacao dessa forma a critica se inscreve no exame do processo civilizatorio entendido como paulatino movimento em direcao a dominacao da natureza e do homem natureza externa e interna expressa pela teoria tradicional que redunda na instrumentalizacao da razao esse estudo permitiu ver na proposta da educacao contra a barbarie da educacao para uma consciencia verdadeira da educacao para a sensibilidade na formacao contra a semiformacao no progresso como desenvolvimento da humanidade enfim numa educacao para a emancipacao elementos que sobrevindos da critica dao guarida a um projeto de emancipacao,0.9850695944529121
590,3,sobre o conceito de sacrificio na dialetica do esclarecimento,na dialetica do esclarecimento adorno e horkheimer sustentam a tese de que mito e esclarecimento mantem entre si nao uma simples relacao de oposicao como postulado pelo pensamento iluminista mas antes uma relacao dialetica de modo que o mito ja comporta algo da racionalidade autoconservadora do esclarecimento enquanto permanece no esclarecimento um nucleo de irracionalidade mitica que termina por reconduzilo a barbarie na explicitacao dessa relacao aparecem como centrais os conceitos de sacrificio e de renuncia esta ultima entendida como interiorizacao daquele primeiro porquanto podem revelar segundo a argumentacao dos autores tanto a unidade quanto a diferenca da natureza e do dominio esclarecido da natureza dialetica p dominio este que se exerce nao apenas sobre a natureza extrahumana mas tambem e sobretudo sobre a natureza num processo que os autores denominam introversao do sacrificio e que se constitui como ponto de reves do esclarecimento em mito o sacrificio em sua dupla articulacao com a astucia e com a renuncia apresentase assim como sendo o indice da inverdade do mito ao expor seu carater racional quanto do esclarecimento ao expor seu carater mitico numa tentiva de refletir sobre o papel de tais conceitos na articulacao interna da dialetica tomamolos como objeto do nosso trabalho partindo de uma visao em retrospectiva das principais obras e autores referenciados por adorno e horkheimer procuramos verificar quais pressupostos teoricos assentaram as bases dos conceitos em questao como sao eles utilizados na construcao da estrategia argumentativa da dialetica e qual a importancia que assumem para a ideia central que a perpassa a saber o entrelacamento entre mythos e logos como complemento do trabalho buscamos ainda vislumbrar outras possibilidades de leitura do fenomeno do sacrificio sem nenhuma pretensao de esgotala ou tornalas conclusivas,0.9769355232979153
8293,3,o problema epistemico dos qualia,um dos problemas que tem ocupado parte da agenda dos filosofos contemporaneos dizrespeito a tentativa de se apresentar fundamentos solidos para justificar nossas crencas acerca dos estadosmentais de outros sereshumanos ou de outros animais um topico de particular relevancia para essa discussao se situa na incapacidade que temos de observar diretamente os aspectos qualitativos dos estadosmentais de outras pessoas e de outros seresvivos embora tenhamos bons motivos praticos para acreditar que compartilhamos de estadosmentais de natureza semelhante as motivacoes teoricas subjacentes a essa crenca nem sempre sao tao claras em outras palavras embora nao nos preocupemos com tais questoes ao interagir com outras pessoas no dia a dia elas geram problemas de particular importancia para a filosofia o meu objetivo nesta dissertacao e estabelecer os fundamentos filosoficos para uma teoria epistemica dos qualia com isso pretendo articular nocoes recorrentes na literatura recente em filosofia da mente e em filosofia da biologia que permitem justificar a partir de uma perspectiva filosofica as nossas crencas cotidianas segundo as quais compartilhamos de estadosmentais de natureza semelhante ao de outros individuos de nossa especie inicio essa discussao apresentando como o problema do qual pretendo tratar surge na filosofia da mente prezando por uma analise que seja sensivel tanto a literatura contemporanea quanto as raizes historicas do problema em seguida argumento que uma concepcao contemporanea da mente o funcionalismo se depara com problemas de dificil solucao gerados pelos aspectos qualitativos de nossos estadosmentais proponho como parte sintetica do trabalho a reformulacao do funcionalismo a partir da aproximacao deste com aspectos teoricos da biologia evolutiva essa aproximacao permitira a formulacao do que chamo de teoria epistemica dos qualia a qual busco fundamentar filosoficamente no decorrer dessa dissertacao,0.9696819306442237
8045,3,conceitos de pessoalidade e morte e suas implicacoes eticas,esta dissertacao debate a questao da morte na contemporaneidade por um vies filosofico no qual a ontologia e a bioetica sao as areas de concentracao principal no primeiro capitulo tratamos dos conceitos de pessoalidade e identidadepessoal tal como estes sao pensados por autores como mcmahan e parfit a intencao em tratar destes temas e pavimentar o caminho para o entendimento do quem da morte no segundo capitulo tratamos da morte humana por tres aspectos principais ontologicos medicolegais e morais primeiro seguindo luper fazemos consideracoes ontologicas e clinicas sobre o conceito de morte especialmente tratamos de demarcacoes temporais da morte em seguida atraves de luper kind green e wikler veatch becker entre outros consideramos de que maneira a mudanca do conceito de morte fundado em uma perspectiva cardiorrespiratoria para o vigente conceito de morte encefalica gerou repercussoes bioeticas e a necessidade de um novo debate sobre a propria definicao de morte ao fim do capitulo tematizando prioritariamente um artigo de green e wikler mas guiandose pela analise temporal de luper apresentamos uma analise e por fim um conceito de morte que e de natureza ontologica e evite a falacia naturalista ou apelos a premissas morais e que possa servir de fundamento depurado para as consideracoes bioeticas no terceiro capitulo usando parte do marco conceitual anteriormente estabelecido analisamos a autoraalvo kublerross para estabelecer uma visao psicologica e clinicoterapeutica da morte na lida com as emocoes que ela desperta na conclusao pensamos finalmente todos estes temas integrados o que e a morte da pessoahumana e como a lida com esta se faz de maneira mais harmoniosa,0.9660179971426808
3477,3,a realidade como ideologia sobre o problema da ideologia na obra de theodor w adorno,a tese propoese explicar as peculiaridades do conceito de ideologia na obra de adorno entendoo como conceito central na filosofia adorniana para tanto procurase em primeiro lugar apresentar uma reinterpretacao da articulacao entre mito e aufklarung tal como exposta no livro dialektik der aufklarung a fim de se caracterizar o quadro historico geral em que se coloca o problema para adorno a partir disto sao entao analisados os fenomenos principais da reversao da aufklarung em mito o antisemitismo e a industriacultural quanto ao primeiro discutemse os textos de adorno produzidos no ambito do projeto de pesquisa sobre o antisemitismo e os elementos do antisemitismo buscandose obter as bases psicologicas e socioeconomicas do fenomeno e atraves disto o diagnostico adorniano da contemporaneidade os resultados deste trabalho sao entao utilizados na analise da industriacultural como forma por excelencia da ideologia no capitalismo tardio,0.9655824803795546
1748,4,arquitetura da desconstrucao e reconstrucao em arquitetura uma abordagem a partir de jacques derrida,tomando como ponto de partida o pensamento de jacques derrida a tese em questao tem por objeto principal a desconstrucao no dominio da arquitetura fazse necessario portanto investigar como a desconstrucao acontece em arquitetura e como e possivel estabelecer um protocolo de leitura desconstrutor tendo em vista o objeto arquitetonico a pesquisa desenvolvida aqui tem por objetivo pois demonstrar a viabilidade afirmativa da desconstrucao com relacao ao texto artistico da arquitetura para dar conta deste pressuposto o trabalho sera entao dividido em duas partes a arquitetura da desconstrucao e a desconstrucao em arquitetura a arquitetura da desconstrucao analisa o modo como a desconstrucao e erigida enquanto acontecimento enquanto desconstrucao do binomio significado e significante ou do texto em sua textualidade a desconstrucao sera entendida ainda como um procedimento ou uma tatica discursiva de natureza retorica estabelecer a desconstrucao como retorica significa a aproximacao da mesma com a nova retorica a discussao dos paradigmas classicos retorico e filosofico bem como das mudancas de paradigma retorico na modernidade ira auxiliar a compreensao do contexto da nova retorica e as relacoes com a desconstrucao a desconstrucao em arquitetura considerando o contexto da desconstrucao como acontecimento textualidade e retorica ira analisar os efeitos da desconstrucao no campo da arquitetura dominio tecnico e artistico a arquitetura sera objeto de desconstrucao enquanto compreendida como um texto o texto arquitetonico o texto platonico sobre khora no timeu retomado por derrida em sua obra do mesmo nome servira de base para falarmos de desconstrucao em arquitetura a parceria derrida peter eisenman em um jardim para o parque de la villette em paris sera apresentada como exemplo de arquitetura desconstrutivista inspirada no primeiro bem como o programa para o parque de la villette e as folies de bernard tschumi o texto arquitetonico pressupoe ainda as nocoes de abrigo habitacao morada e a questao da hospitalidade discutidas tambem como texto da desconstrucao a relacao com o contexto no que dizrespeito ao texto arquitetonico no entanto nao podera ser esquecida derrida desloca o seu pensamento para as margens da filosofia situando a desconstrucao em territorio proximo a nova retorica a retorica da arquitetura desconstrutivista desloca tambem o lugar o espaco a edificacao situandoos numa correspondencia com a filosofia as margens da arquitetura,0.984025602678271
3188,4,domina aeris ou qual e mais ilustre se a leveza ou a gravidade,no romance intitulado memorial do convento jose saramago converteu a figurahistorica do jesuita e inventor portugues bartolomeu lourenco de gusmao empersonagem ficcional e no ambito da ficcao concedeulhe a oportunidade de alcancar um vooproduzido por uma sequencia de atracoes encadeadas essas atracoes seriam provocadas pelaindispensavel presenca de um eter sugestivamente imaterial que seria obediente a umchamado atrativo que saramago colocava no solembora tivesse inicialmente presumido que o voo pretendido pelo verdadeirogusmao tivesse um estatuto poetico comparavel aquele realizado no romance pelapersonagem gusmao essa suposicao foi abandonada a partir da leitura de um relatoatribuivel ao proprio bartolomeu de gusmao publicado no ano de cujo estudo constituio eixo desta dissertacaonesse relato o autor compara a causa que faria um aerostato permanecer suspenso noar e a causa que ele acreditava fizesse a agua permanecer suspensa no interior dos cilindrosdas bombas de arposto que essas bombas fossem bastante semelhantes as bombas da agua e posto quenestas se acreditasse que a repugnancia ao vazio fosse a causa que fizesse a agua ficar emsuspensao esta dissertacao discorre acerca dos efeitos produzidos por essa repugnanciacomparandoos primeiramente a atracao produzida por um ima sobre o ferro e depois atenacidadealem de circunstanciar o referido relato examinando o debate que ainda se travavasobre a interpretacao dos espacos vazios no contexto das experiencias de galileu e torricelliutilizaramse conceitos envolvidos em tais experimentos como referencia para oestabelecimento de uma relacao entre atracao e tenacidadefinalmente apresentase uma hipotese cuja plausibilidade e dada por essa relacaoque justifica a comparacao feita por gusmao entre a causa que faria um aerostato permanecersuspenso no ar e a causa que ele acreditava fizesse a agua permanecer suspensa no interiordos cilindros das bombas de ar,0.9825690121155097
1639,4,apologia de galileu por tomas campanella introducao e traducao,a dissertacao concentrouse na elaboracao de uma traducao para a lingua portuguesa da obra apologia per galileo de tomas campanella a partir do texto italiano da edicao bilingue latimitaliano elaborada pelo prof paolo ponzio da universidade de bariitalia num primeiro momento intentouse a traducao a partir do texto italiano como havia sido proposto no entanto a edicao de ponzio traz confrontado o texto original latino tendo a oportunidade de perceber que em algumas passagens o tradutor italiano se permitia liberdades interpretativas passouse a promover um cotejamento minucioso com o texto latino finalizada a traducao preparouse tambem uma introducao a traducao com o intuito de conduzir o leitor em seu contato com a obra a partir de uma contextualizacao do tema abordagens quanto ao genero literario e a apresentacao de alguns aspectos relevantes da obra sendo a apologia um texto que determina sua defesa no modelo de disputa medieval deparouse com uma quantidade generosa de autoridades da patristica assim utilizouse na traducao portuguesa as citacoes da edicao italiana pois se faziam importantes dado o escasso tempo para a elaboracao da dissertacao de mestrado sendo que um deles e necessario para o cumprimento das disciplinas obrigatorias no curso nao houve tempo para a elaboracao de notas explicativas ao texto no entanto ao que foi proposto a comissao de selecao do instituto de filosofia e cienciashumanas da unicamp acreditase ter alcancado os objetivos a dissertacao recebeu financiamento da fapesp e teve seu ultimo relatorio aprovado,0.9777377065886241
2154,4,traducao comentada de trattato sopra le scene de sebastiano serlio,essa dissertacao e constituida pela traducao notas criticas e um comentario sobre o tratado sobre as cenas pertencente ao da arquitetura e perspectiva proferido pelo arquiteto italiano sebastiano serlio bologneseo texto que serviu de base para a traducao foi a edicao de giacomo de francesci de que por sua vez utilizou a colecao de m gio domenico scamozzi vicentino arquiteto italiano a edicao consultada reune os sete livros que foram inicialmente editados em separadoo primeiro volume foi publicado em seguidos de outros seis volumes ate a ultima publicacao correspondente ao livro vii realizada em o tratado sobre as cenas e os lumes artificiados das cenas pertencem ao livroii do da arquitetura juntamente com o tratado de perspectiva quanto a superficie e quanto aos corposprivilegiouse nas notas a traducao comentarios e referencias a possiveis fontes antigas utilizadas por serlio as obras de plinio e vitruvio consistem nas principais fontes antigas para da arquitetura e perspectiva que se apresenta como um discurso preceptivo da arquitetura baseado na retorica e na poeticano tratado sobre as cenas serlio se utiliza dos lugares proprios da arquitetura para prescrever a pratica cenica evidenciando desse modo a representacao teatralserlio discorre acerca das tres sortes de cenas a comica a tragica e a satirica prescrevendo e exemplificando cada cena localizandoas num espaco perspectivamente construido,0.9771021620002681
244,4,teatro pico no brasil de fora produtiva a artigo de consumo,a pea de gianfrancesco guarnieri eles nco usam black tie mostra que a forma do drama nco se presta para a encenaco de conflitos sociais tais como greves piquetes e outros temas inspirados na luta de classes mas a montagem de a alma boa de setsuan de brecht por maria della costa pas os jovens dramaturgos brasileiros interessados nesses assuntos como augusto boal e oduvaldo vianna filho em conta to com as tcnicas do teatro pico e o resultado nco se fez esperar em pouco tempo esses jovens estavam escrevendo os melhores exemplares do teatro pico no brasil em sintonia fina com o ascenso das lutas dos proletariado no teatro a derrota esttica se materializou na encenaco vanguardista antibrechtiana de roda viva uma pea que fora escrita sob o signo do teatro pico,0.968758833908159
874,5,a emergencia do individualismo moderno no pensamento de john locke,o objetivo desta dissertacao a emergencia do individualismo moderno no pensamento de john locke e remontar ao pensamento filosofico lockiano e fundamentar a tese de que a sua concepcao antropologica e eminentemente individualista embora locke nao tenha nem um tratado e nem um escrito especifico acerca de sua antropologia buscase nesta dissertacao sistematizar metodicamente a concepcao antropologica subjacente ao pensamento filosofico de john locke tratase de mostrar que o empirismo lockiano da primazia ao individuo e esta primazia conferida ao individuo sera tambem o fundamento da sua teoriapolitica neste sentido a dissertacao e articulada em duas partes na parte i alguns aspectos da gnosiologia e da antropologia lockianas tendo em vista a fundamentacao da esfera politica buscase mostrar que a tese central da gnosiologia de locke e alguns aspectos da sua antropologia esbocados no ensaio sao imprescindiveis a fundamentacao da esfera politica na parte ii a esfera da politica como efetivacao do projeto antropologico individualista lockiano buscase mostrar que a primazia conferida ao individuo em sua gnosiologia tem sua efetivacao explicita na esfera politica a primazia conferida ao individuo e portanto o fundamento da teoriapolitica lockiana e uma das bases principais de inspiracao para todo o pensamento liberal posterior logo a filosofia de locke e um passo muito importante na dissolucao do pensamento classico da tradicao ocidental para a concepcao do pensamentomoderno,0.9747324398617143
7862,5,critica a democracia na republica de platao,esta dissertacao contextualiza e interpreta a critica a democracia feita por platao na republica nos livros i ii e viii a contextualizacao perpassa o periodo desde as reformas de solon ate grosso modo o momento de eclosao da guerra do peloponeso esta secao da historia de atenas serve a compreensao da critica e da descricao que platao faz do regime na republica utilizando do contexto para compreender a posicao antidemocratica de platao intentamos realizar uma interpretacao da republica capaz de oferecer licoes importantes sobre os problemas congenitos do regime politico democratico e de alertar sobre suas limitacoes nossa dissertacao mira a obra do filosofo a fim de refletir acerca da democracia esta ideia que anima o tipo de constituicao mais importante desta era na qual vivemos segundo os seus principios e nao apenas de acordo com as suas instituicoes,0.9721538236278291
